Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon
1243,A1,1,7,20.5376640,-98.2206740
1244,A1,1,2,20.5246880,-98.2076660
1245,A1,1,7,20.4864980,-98.1826420
1246,A1,1,1,20.5225700,-98.1947050
1247,A1,1,0,20.5694060,-98.2139510
1248,A1,1,10,20.5567280,-98.2138000
1249,A1,1,3,20.5517120,-98.2108810
1250,A1,1,1,20.5634340,-98.2152170
1251,A1,1,2,20.5296210,-98.2166010
1252,A1,1,1,20.5443830,-98.1940580
1253,A1,1,0,20.5699210,-98.2152090
1254,A1,1,5,20.5719090,-98.2176450
1255,A1,1,4,20.5588080,-98.2168040
1256,A1,1,2,20.5613190,-98.2180180
1257,A1,1,0,20.5368210,-98.2227630
1258,A1,1,9,20.5567280,-98.2013870
1259,A1,1,2,20.5375950,-98.2073730
1260,A1,1,22,20.5627860,-98.2023960
1261,A1,1,9,20.5428510,-98.1874220
1262,A1,1,6,20.5633320,-98.2128520
1263,A1,1,10,20.5397080,-98.1998270
1264,A1,1,2,20.5375120,-98.2308530
1265,A1,1,2,20.5369490,-98.2228320
1266,A1,1,5,20.5465280,-98.2309290
1267,A1,1,25,20.5679780,-98.2104850
1268,A1,1,29,20.5151990,-98.1862330
1269,A1,1,4,20.5274950,-98.1968370
1270,A1,1,1,20.5577160,-98.2082890
1271,A1,1,4,20.5212320,-98.1977510
1272,A1,1,2,20.5318910,-98.2169840
1273,A1,2,83.5,20.5042740,-98.1761040
1274,A1,1,2,20.5765070,-98.1763550
1275,A1,1,11,20.5248820,-98.1935640
1276,A1,1,2,20.4848270,-98.2433990
1277,A1,1,0,20.5677000,-98.1304000
1278,A1,1,20,20.5128460,-98.2084880
1279,A1,1,13,20.4671060,-98.2079320
1280,A1,1,5,20.5604180,-98.1793130
1281,A1,1,11,20.5031370,-98.2437160
1282,A1,1,3,20.5434590,-98.1813650
1283,A1,1,10,20.5584090,-98.1239370
1284,A1,1,9,20.5734200,-98.1407530
1285,A1,1,13,20.5319240,-98.1703600
1286,A1,1,7,20.4557300,-98.1759190
1287,A1,1,2,20.4524000,-98.2376000
1288,A1,1,4,20.5777500,-98.1321500
1289,A1,1,2,20.5102470,-98.1901650
1290,A1,1,4,20.4576110,-98.1529690
1291,A1,1,6,20.4862160,-98.1757430
1292,A1,1,2,20.5692340,-98.1288630
1293,A1,1,23,20.5589010,-98.1436600
1294,A1,1,2,20.5026000,-98.2735000
1295,A1,1,99,20.4828490,-98.1923260
1296,A1,1,7,20.4799480,-98.2128280
1297,A1,1,7,20.5646110,-98.1439060
1298,A1,1,6,20.4645340,-98.1820410
1299,A1,1,10,20.5667340,-98.1393670
1300,A1,1,2,20.4825000,-98.2906000
1301,A1,1,2,20.5329900,-98.1769090
1302,A1,2,1,20.4542930,-98.1730470
1303,A1,1,4,20.5781970,-98.1807260
1304,A1,1,17,20.5803010,-98.1346050
1305,A1,1,3,20.4609180,-98.1678360
1306,A1,1,66,20.4566330,-98.2828620
1307,A1,1,13,20.5482540,-98.1673580
1308,A1,1,60,20.5003540,-98.2009840
1309,A1,1,5,20.4958620,-98.2157820
1310,A1,1,2,20.5020300,-98.2601600
1311,A1,1,0,20.5483850,-98.1812380
1312,A1,1,2,20.4936150,-98.2749600
1313,A1,1,2,20.5535280,-98.1500870
1314,A1,1,6,20.5594050,-98.1472880
1315,A1,1,47,20.5546750,-98.1204620
1316,A1,1,76,20.4773390,-98.2233650
1317,A1,1,10,20.5068210,-98.2580660
1318,A1,1,2,20.5032850,-98.1231460
1319,A1,1,2,20.4952990,-98.2394920
1320,A1,1,1,20.4963890,-98.2719090
1321,A1,1,6,20.4553560,-98.1570830
1322,A1,1,26,20.4522960,-98.1676070
1323,A1,1,8,20.5251870,-98.1973230
1324,A1,1,2,20.4932180,-98.2963480
1325,A1,2,11.5,20.4537130,-98.1838850
1326,A1,1,9,20.5359310,-98.1362280
1327,A1,1,2,20.4910930,-98.1992290
1328,A1,1,1,20.5442260,-98.1501070
1329,A1,1,1,20.5055670,-98.1832760
1330,A1,1,1,20.4947400,-98.1923630
1331,A1,1,1,20.5634650,-98.1841450
1332,A1,1,7,20.5054400,-98.2296580
1333,A1,1,6,20.5309640,-98.1993580
1334,A1,1,2,20.5038220,-98.2522620
1335,A1,1,1,20.5218930,-98.2143670
1336,A1,1,2,20.4778560,-98.2014160
1337,A1,1,17,20.4713950,-98.2203820
1338,A1,1,2,20.5441380,-98.1932990
1339,A1,2,46,20.5374680,-98.2052580
1340,A1,1,0,20.5271240,-98.2128930
1341,A1,1,3,20.4725960,-98.1493820
1342,A1,1,5,20.5182860,-98.1477010
1343,A1,1,1,20.4986800,-98.2362270
1344,A1,2,26.5,20.5105580,-98.1435780
1345,A1,2,43.5,20.4739800,-98.1855760
1346,A1,1,15,20.4774920,-98.2383430
1347,A1,1,10,20.5502130,-98.1769550
1348,A1,1,6,20.5560500,-98.1331370
1349,A1,1,2,20.4603950,-98.2586920
1350,A1,1,12,20.4685850,-98.1524900
1351,A1,1,37,20.4607890,-98.2326250
1352,A1,1,2,20.5584590,-98.1275620
1353,A1,1,2,20.5212230,-98.2207010
1354,A1,2,22,20.4887200,-98.2332750
1355,A1,1,2,20.5626000,-98.2072150
1356,A1,1,4,20.5177630,-98.1984040
1357,A1,1,4,20.5229720,-98.1832210
1358,A1,1,2,20.5193680,-98.2254280
1359,A1,1,14,20.5558350,-98.1281310
1360,A1,1,2,20.5252050,-98.1706240
1361,A1,1,17,20.4657470,-98.1738120
1362,A1,1,13,20.4625510,-98.1904260
1363,A1,1,2,20.5212000,-98.1745000
1364,A1,1,35,20.5503060,-98.1352960
1365,A1,2,16.5,20.4848370,-98.1425920
1366,A1,1,2,20.4760800,-98.2349670
1367,A1,1,2,20.5378180,-98.1810080
1368,A1,1,2,20.5067760,-98.1891150
1369,A1,1,6,20.5145990,-98.1855560
1370,A1,1,2,20.4524250,-98.2200030
1371,A1,1,3,20.4822400,-98.2003740
1372,A1,1,42,20.5710330,-98.1322080
1373,A1,1,4,20.5433280,-98.1359000
1374,A1,1,2,20.4800650,-98.2526350
1375,A1,1,34,20.5626420,-98.1343920
1376,A1,1,2,20.5056070,-98.1977490
1377,A1,1,1,20.5260380,-98.1535160
1378,A1,1,7,20.5117760,-98.2061150
1379,A1,1,4,20.4849090,-98.1322590
1380,A1,1,2,20.4824150,-98.1706420
1381,A1,1,91,20.5240580,-98.1249030
1382,A1,1,2,20.5160670,-98.2061960
1383,A1,1,6,20.4725790,-98.1648840
1384,A1,1,47,20.4845630,-98.1675000
1385,A1,1,5,20.5388980,-98.1465660
1386,A1,1,11,20.4521070,-98.1622690
1387,A1,1,22,20.4868010,-98.1867780
1388,A1,1,1,20.4563930,-98.1501910
1389,A1,1,2,20.5538540,-98.1950350
1390,A1,1,0,20.5155540,-98.2315090
1391,A1,1,6,20.4847530,-98.1910920
1392,A1,1,13,20.4563990,-98.1360750
1393,A1,1,98,20.5045920,-98.2181830
1394,A1,1,3,20.5090980,-98.2118810
1395,A1,1,14,20.5197260,-98.1612090
1396,A1,1,7,20.4836570,-98.1829160
1397,A1,1,2,20.4914670,-98.2767770
1398,A1,1,8,20.5610600,-98.1298700
1399,A1,1,11,20.4627920,-98.1764980
1400,A1,1,13,20.5818520,-98.1359820
1401,A1,1,7,20.4875930,-98.1920390
1402,A1,1,8,20.5286450,-98.1379100
1403,A1,1,2,20.5456930,-98.1458630
1404,A1,1,5,20.4692850,-98.2647250
1405,A1,1,4,20.4799970,-98.1376210
1406,A1,1,2,20.5158710,-98.2118130
1407,A1,2,3,20.4857890,-98.1399710
1408,A1,1,13,20.5413080,-98.1833720
1409,A1,1,2,20.4758490,-98.1620650
1410,A1,1,32,20.5374060,-98.1588470
1411,A1,1,2,20.5037850,-98.2097830
1412,A1,1,10,20.5702350,-98.1397280
1413,A1,1,5,20.5266400,-98.1557060
1414,A1,1,6,20.5446330,-98.1723580
1415,A1,1,2,20.4875490,-98.1932080
1416,A1,1,2,20.5088640,-98.2808450
1417,A1,1,28,20.4807390,-98.2356950
1418,A1,1,7,20.4887860,-98.1415550
1419,A1,1,11,20.4885510,-98.2650320
1420,A1,1,2,20.4769330,-98.2050950
1421,A1,2,0.5,20.4775710,-98.1868820
1422,A1,1,163,20.4895340,-98.2019170
1423,A1,1,46,20.5397140,-98.1647500
1424,A1,1,2,20.5100170,-98.2321900
1425,A1,1,2,20.5592130,-98.1960380
1426,A1,1,5,20.4541660,-98.2279040
1427,A1,1,19,20.5030240,-98.1575470
1428,A1,1,2,20.4796420,-98.1981530
1429,A1,1,7,20.5378210,-98.1258110
1430,A1,1,1,20.4711430,-98.2124680
1431,A1,1,9,20.5561970,-98.1488110
1432,A1,1,3,20.5617030,-98.1725530
1433,A1,1,2,20.4795340,-98.1987910
1434,A1,1,18,20.5122380,-98.1992920
1435,A1,1,12,20.5202840,-98.2263420
1436,A1,1,4,20.4577770,-98.1673430
1437,A1,2,19,20.4893430,-98.1256860
1438,A1,1,5,20.5390430,-98.1233110
1439,A1,1,3,20.4748380,-98.1726580
1440,A1,1,3,20.5103370,-98.1945230
1441,A1,1,3,20.5088890,-98.1896310
1442,A1,1,4,20.5511890,-98.1636240
1443,A1,1,11,20.5500290,-98.1361260
1444,A1,1,14,20.4711470,-98.1689740
1445,A1,1,6,20.5665380,-98.1348580
1446,A1,1,2,20.4739800,-98.1810030
1447,A1,1,10,20.4938520,-98.1925190
1448,A1,1,1,20.5619090,-98.1356350
1449,A1,1,14,20.5057240,-98.2435370
1450,A1,1,2,20.4719410,-98.1705120
1451,A1,1,2,20.5655950,-98.1378150
1452,A1,1,12,20.5092100,-98.2632330
1453,A1,1,1,20.4513070,-98.1571790
1454,A1,1,2,20.4550610,-98.1630430
1455,A1,1,2,20.5473510,-98.1282150
1456,A1,1,2,20.4488700,-98.1594440
1457,A1,1,7,20.4891470,-98.2394520
1458,A1,1,105,20.4716030,-98.1562050
1459,A1,1,2,20.5072450,-98.2294650
1460,A1,1,3,20.4912700,-98.1835340
1461,A1,1,93,20.4947810,-98.1887000
1462,A1,1,4,20.4932650,-98.1960260
1463,A1,1,1,20.5359800,-98.1588090
1464,A1,1,11,20.5271920,-98.1368270
1465,A1,1,32,20.4766660,-98.1549630
1466,A1,1,2,20.5657840,-98.1493860
1467,A1,1,17,20.4909520,-98.2136410
1468,A1,1,15,20.4590680,-98.1417770
1469,A1,1,2,20.4995000,-98.1794000
1470,A1,1,18,20.5012730,-98.2484930
1471,A1,1,3,20.5604020,-98.1332970
1472,A1,1,13,20.4825870,-98.2784500
1473,A1,1,2,20.4894480,-98.1842020
1474,A1,1,7,20.5519510,-98.1344700
1475,A1,1,2,20.4479940,-98.1630140
1476,A1,1,1,20.5105880,-98.2188880
1477,A1,1,2,20.4611740,-98.1548510
1478,A1,1,2,20.4558920,-98.1750250
1479,A1,1,1,20.5588370,-98.1380050
1480,A1,1,3,20.5411580,-98.1385830
1481,A1,1,11,20.4815380,-98.2371180
1482,A1,1,25,20.5324310,-98.1779080
1483,A1,1,33,20.4915920,-98.2093780
1484,A1,1,15,20.4773000,-98.1471000
1485,A1,1,0,20.4768830,-98.1802940
1486,A1,1,10,20.5593850,-98.1457260
1487,A1,1,8,20.4888990,-98.2091270
1488,A1,1,15,20.5388210,-98.1343200
1489,A1,1,10,20.4985860,-98.2000910
1490,A1,1,2,20.5467880,-98.1367000
1491,A1,1,2,20.4845790,-98.1266080
1492,A1,1,1,20.5452260,-98.1489450
1493,A1,1,15,20.5184060,-98.2389850
1494,A1,1,11,20.5775720,-98.1285830
1495,A1,1,63,20.4913880,-98.2718300
1496,A1,1,1,20.5383590,-98.1472580
1497,A1,1,12,20.4639930,-98.1884710
1498,A1,1,7,20.5481290,-98.1252180
1499,A1,1,3,20.4976230,-98.1870770
1500,A1,1,7,20.5488900,-98.1645380
1501,A1,1,81,20.4823550,-98.2129230
1502,A1,1,2,20.4875720,-98.2648190
1503,A1,1,1,20.4730100,-98.1992000
1504,A1,1,17,20.4826130,-98.1930270
1505,A1,1,6,20.4940020,-98.1807610
1506,A1,1,5,20.4758960,-98.1899870
1507,A1,1,2,20.5136590,-98.2227780
1508,A1,1,2,20.5802030,-98.1308710
1509,A1,1,47,20.4607510,-98.2206550
1510,A1,1,30,20.5010490,-98.1855560
1511,A1,1,3,20.5014250,-98.2003880
1512,A1,1,5,20.5712180,-98.1199820
1513,A1,1,4,20.5322940,-98.1631070
1514,A1,1,2,20.5647410,-98.1299360
1515,A1,1,1,20.5271560,-98.1410800
1516,A1,1,5,20.5460950,-98.2406250
1517,A1,1,13,20.4753440,-98.2391390
1518,A1,1,2,20.4859680,-98.1331880
1519,A1,1,3,20.5412860,-98.1878960
1520,A1,1,1,20.5140770,-98.2593990
1521,A1,1,2,20.5131510,-98.2299850
1522,A1,1,1,20.5004420,-98.2271140
1523,A1,1,2,20.5058330,-98.2310150
1524,A1,1,16,20.5123380,-98.2473770
1525,A1,1,1,20.5348550,-98.2447650
1526,A1,1,2,20.4914860,-98.2495340
1527,A1,1,0,20.5334740,-98.1777400
1528,A1,1,2,20.4618480,-98.2666930
1529,A1,1,1,20.5022500,-98.1851200
1530,A1,1,17,20.4864470,-98.2316740
1531,A1,1,42,20.4729060,-98.1515880
1532,A1,1,41,20.5509910,-98.1738170
1533,A1,1,2,20.4839650,-98.2469790
1534,A1,1,2,20.5110560,-98.2883910
1535,A1,1,1,20.4714930,-98.1865310
1536,A1,1,1,20.5072500,-98.2345650
1537,A1,1,1,20.4829830,-98.2560140
1538,A1,1,2,20.4955610,-98.2912270
1539,A1,1,9,20.4517920,-98.1482080
1540,A1,1,8,20.4922790,-98.2074100
1541,A1,2,9,20.5257780,-98.1920200
1542,A1,2,26,20.4962740,-98.2365990
1543,A1,1,1,20.5703380,-98.1724570
1544,A1,1,8,20.4781020,-98.1304000
1545,A1,1,2,20.4894280,-98.1486620
1546,A1,1,16,20.4414760,-98.1562650
1547,A1,1,2,20.4868070,-98.1902540
1548,A1,1,1,20.5539500,-98.1231830
1549,A1,1,16,20.4597870,-98.2247510
1550,A1,1,8,20.4671740,-98.2750210
1551,A1,1,5,20.4557670,-98.1602150
1552,A1,1,4,20.4810790,-98.2418920
1553,A1,1,5,20.5024690,-98.1307460
1554,A1,2,35.5,20.5152400,-98.2035800
1555,A1,1,6,20.4440800,-98.2653390
1556,A1,1,26,20.5537990,-98.1770860
1557,A1,1,2,20.4792950,-98.1885060
1558,A1,1,10,20.5471630,-98.1392250
1559,A1,2,1,20.5395160,-98.1730580
1560,A1,1,6,20.4632950,-98.2504900
1561,A1,1,43,20.5044720,-98.1442380
1562,A1,1,18,20.5057620,-98.1850410
1563,A1,1,7,20.5257840,-98.1278570
1564,A1,1,10,20.4762400,-98.1992770
1565,A1,1,2,20.5690880,-98.1792300
1566,A1,1,1,20.5719490,-98.1861920
1567,A1,1,15,20.4973280,-98.2629740
1568,A1,1,6,20.4794110,-98.2327670
1569,A1,1,3,20.4681910,-98.1906850
1570,A1,1,10,20.5374470,-98.1626180
1571,A1,1,4,20.4679710,-98.1449620
1572,A1,1,0,20.5306200,-98.1509400
1573,A1,1,4,20.5608310,-98.1395360
1574,A1,1,7,20.4792920,-98.1842150
1575,A1,1,8,20.5631110,-98.1599390
1576,A1,1,3,20.5082150,-98.1882870
1577,A1,1,4,20.5367020,-98.1474690
1578,A1,1,99,20.4990670,-98.1418960
1579,A1,1,3,20.5003400,-98.1821470
1580,A1,1,16,20.4678850,-98.1797370
1581,A1,1,0,20.4589750,-98.2605160
1582,A1,1,2,20.5467730,-98.1602960
1583,A1,1,4,20.5446340,-98.1581410
1584,A1,1,19,20.4370700,-98.1608470
1585,A1,1,3,20.4624100,-98.1875110
1586,A1,1,56,20.5160040,-98.1717450
1587,A1,1,12,20.5319020,-98.1666950
1588,A1,1,16,20.4982000,-98.1167960
1589,A1,1,7,20.4963260,-98.2067520
1590,A1,1,2,20.5318530,-98.1454390
1591,A1,1,40,20.4799700,-98.1685000
1592,A1,1,2,20.4513950,-98.2828490
1593,A1,1,56,20.4696830,-98.1890820
1594,A1,1,5,20.4628340,-98.2793790
1595,A1,1,1,20.4642350,-98.2150910
1596,A1,1,25,20.5145890,-98.1925920
1597,A1,1,2,20.4712830,-98.1535830
1598,A1,1,3,20.4961250,-98.1381710
1599,A1,1,10,20.5573000,-98.1448060
1600,A1,1,69,20.5546870,-98.1650490
1601,A1,1,1,20.4883580,-98.1835000
1602,A1,1,10,20.4826300,-98.1931270
1603,A1,1,2,20.4995960,-98.2305630
1604,A1,1,1,20.4953110,-98.1546350
1605,A1,1,3,20.5556160,-98.1389460
1606,A1,1,1,20.4571380,-98.1574190
1607,A1,1,1,20.5605030,-98.1544140
1608,A1,1,4,20.5404960,-98.1535380
1609,A1,1,164,20.4917240,-98.1899530
1610,A1,1,13,20.4459970,-98.1592010
1611,A1,1,12,20.4892280,-98.1899910
1612,A1,1,0,20.4796850,-98.1381720
1613,A1,1,10,20.5596230,-98.1745490
1614,A1,1,2,20.5326510,-98.1656180
1615,A1,1,1,20.5361660,-98.1487510
1616,A1,1,55,20.5420550,-98.1278960
1617,A1,1,16,20.4663090,-98.1610510
1618,A1,1,14,20.5090990,-98.2223260
1619,A1,1,2,20.5386000,-98.1410040
1620,A1,1,1,20.4583390,-98.1756900
1621,A1,1,2,20.5522780,-98.1321150
1622,A1,1,39,20.5027390,-98.2707430
1623,A1,1,7,20.4926860,-98.1400220
1624,A1,1,3,20.5416590,-98.1786330
1625,A1,1,7,20.4555530,-98.1852410
1626,A1,1,2,20.5419450,-98.1374560
1627,A1,1,3,20.4897220,-98.1852520
1628,A1,1,2,20.4978710,-98.2180180
1629,A1,1,3,20.5024240,-98.2208390
1630,A1,1,1,20.5645930,-98.1957320
1631,A1,1,4,20.4871040,-98.2344290
1632,A1,1,2,20.4923300,-98.2172600
1633,A1,1,2,20.5110040,-98.2215940
1634,A1,1,8,20.4828700,-98.1864570
1635,A1,1,1,20.4604690,-98.1927740
1636,A1,1,2,20.5028960,-98.2728970
1637,A1,1,6,20.4846480,-98.1829140
1638,A1,1,9,20.5491630,-98.1273910
1639,A1,1,3,20.5719310,-98.1321390
1640,A1,1,0,20.5621050,-98.1436960
1641,A1,1,3,20.5366130,-98.1449200
1642,A1,1,2,20.5535000,-98.1344880
1643,A1,1,1,20.5620730,-98.1343980
1644,A1,1,10,20.4576090,-98.2028220
1645,A1,1,18,20.4777000,-98.2033240
1646,A1,1,29,20.5646790,-98.1316040
1647,A1,1,10,20.4895000,-98.2084000
1648,A1,1,3,20.4841560,-98.2200300
1649,A1,1,1,20.5640670,-98.1494300
1650,A1,1,2,20.5297760,-98.1228350
1651,A1,1,1,20.4969000,-98.2847000
1652,A1,1,5,20.5582090,-98.1409990
1653,A1,1,12,20.4862000,-98.2171000
1654,A1,1,2,20.5169310,-98.1608690
1655,A1,1,12,20.4851690,-98.2775450
1656,A1,1,14,20.4973300,-98.2122600
1657,A1,1,91,20.4925920,-98.2206300
1658,A1,1,20,20.4628200,-98.2633980
1659,A1,1,26,20.4992600,-98.2039670
1660,A1,1,1,20.5590480,-98.1417730
1661,A1,1,81,20.4996670,-98.2196050
1662,A1,1,1,20.5262730,-98.2200800
1663,A1,1,2,20.5253650,-98.1443190
1664,A1,1,2,20.4737000,-98.2835000
1665,A1,1,1,20.5427710,-98.1409140
1666,A1,1,1,20.4734370,-98.2844760
1667,A1,1,1,20.4928000,-98.1901000
1668,A1,1,14,20.5319260,-98.2501940
1669,A1,1,1,20.5166830,-98.1611250
1670,A1,1,2,20.4641000,-98.2540000
1671,A1,1,27,20.4606000,-98.1492000
1672,A1,1,2,20.5747210,-98.1414060
1673,A1,1,5,20.5328250,-98.1621230
1674,A1,2,3,20.4884380,-98.1589460
1675,A1,1,13,20.5070220,-98.2123970
1676,A1,1,6,20.5302360,-98.1503990
1677,A1,1,32,20.4656590,-98.2230850
1678,A1,1,34,20.5590600,-98.1397270
1679,A1,1,1,20.5072000,-98.2727040
1680,A1,1,3,20.4815300,-98.2077820
1681,A1,1,4,20.5461000,-98.1440000
1682,A1,1,2,20.5290070,-98.1397680
1683,A1,1,14,20.4506590,-98.2853380
1684,A1,1,5,20.4590810,-98.1907790
1685,A1,1,20,20.4777380,-98.2114080
1686,A1,1,4,20.5711150,-98.1381970
1687,A1,1,7,20.4878980,-98.1784480
1688,A1,1,7,20.4425670,-98.1502980
1689,A1,1,8,20.5589230,-98.1303920
1690,A1,1,38,20.4995740,-98.1596930
1691,A1,1,4,20.5296870,-98.1698450
1692,A1,1,1,20.5001800,-98.1747110
1693,A1,1,2,20.4491880,-98.2856880
1694,A1,1,17,20.5088460,-98.2123670
1695,A1,1,2,20.5426150,-98.1301450
1696,A1,1,18,20.5156290,-98.1798180
1697,A1,1,50,20.5041240,-98.1968900
1698,A1,1,1,20.4544950,-98.1603860
1699,A1,1,5,20.4729460,-98.1595220
1700,A1,1,4,20.5379990,-98.1531310
1701,A1,1,7,20.4580250,-98.2666500
1702,A1,1,2,20.5155380,-98.1153430
1703,A1,1,2,20.4995530,-98.2710350
1704,A1,1,4,20.4706500,-98.2396400
1705,A1,1,1,20.4702980,-98.1747220
1706,A1,1,8,20.5208550,-98.2183130
1707,A1,1,1,20.5220650,-98.1670200
1708,A1,1,11,20.4848600,-98.2900740
1709,A1,1,1,20.5419730,-98.1477730
1710,A1,1,2,20.5151900,-98.2574700
1711,A1,1,9,20.4452230,-98.1709560
1712,A1,1,29,20.5639350,-98.1348340
1713,A1,1,4,20.4984710,-98.1687030
1714,A1,1,1,20.4743510,-98.1764230
1715,A1,1,1,20.5183650,-98.2281350
1716,A1,1,11,20.4847800,-98.2094140
1717,A1,1,2,20.5447460,-98.1390010
1718,A1,1,6,20.4697330,-98.1362360
1719,A1,1,4,20.4581550,-98.2759400
1720,A1,1,53,20.4528350,-98.2650650
1721,A1,1,10,20.5053630,-98.2051340
1722,A1,1,14,20.4737290,-98.1651080
1723,A1,1,2,20.4516000,-98.1844000
1724,A1,1,3,20.4877980,-98.1962970
1725,A1,1,2,20.4937720,-98.2020590
1726,A1,1,2,20.4880470,-98.1972180
1727,A1,1,4,20.4806610,-98.2510560
1728,A1,1,1,20.4989640,-98.1875630
1729,A1,1,6,20.5468420,-98.1643240
1730,A1,1,1,20.5074930,-98.2410160
1731,A1,1,2,20.4684950,-98.2721850
1732,A1,1,7,20.4497050,-98.1633020
1733,A1,1,4,20.4926880,-98.2833010
1734,A1,1,10,20.5738370,-98.1240290
1735,A1,1,27,20.5207260,-98.1921370
1736,A1,1,2,20.4986640,-98.2828160
1737,A1,1,54,20.4831560,-98.1518500
1738,A1,1,2,20.4668070,-98.1879450
1739,A1,1,2,20.4902790,-98.2788830
1740,A1,1,24,20.5633040,-98.1280110
1741,A1,1,1,20.4949270,-98.1803650
1742,A1,1,25,20.4857160,-98.2135390
1743,A1,1,3,20.5168170,-98.2146330
1744,A1,1,8,20.5009080,-98.1956620
1745,A1,1,7,20.5143800,-98.2001080
1746,A1,1,2,20.4671680,-98.1737760
1747,A1,1,20,20.4946810,-98.1514990
1748,A1,1,2,20.5551920,-98.1349300
1749,A1,1,11,20.5096620,-98.2728060
1750,A1,1,29,20.4845970,-98.1730260
1751,A1,1,1,20.4828870,-98.2173580
1752,A1,1,1,20.5641700,-98.1522570
1753,A1,1,2,20.5588050,-98.1224390
1754,A1,1,1,20.5147070,-98.2109340
1755,A1,1,9,20.5089930,-98.1867460
1756,A1,1,60,20.5104880,-98.2630370
1757,A1,1,2,20.5246190,-98.1897120
1758,A1,1,12,20.4733540,-98.1680990
1759,A1,1,11,20.4917260,-98.2667650
1760,A1,1,1,20.4966670,-98.1894070
1761,A1,1,1,20.4406220,-98.1682570
1762,A1,1,1,20.5385880,-98.1517310
1763,A1,1,7,20.5115490,-98.2054200
1764,A1,1,1,20.5079650,-98.1983390
1765,A1,1,4,20.5320890,-98.1649070
1766,A1,1,4,20.5009210,-98.2712520
1767,A1,1,2,20.4978280,-98.2779800
1768,A1,1,2,20.4844150,-98.2700000
1769,A1,1,9,20.4715970,-98.2422160
1770,A1,1,11,20.4568580,-98.1698780
1771,A1,1,2,20.5401200,-98.2436280
1772,A1,1,2,20.5328180,-98.1593590
1773,A1,1,3,20.4994450,-98.2877300
1774,A1,1,95,20.4835030,-98.1678400
1775,A1,1,35,20.4947060,-98.2200210
1776,A1,1,2,20.4816950,-98.2830300
1777,A1,1,2,20.5069570,-98.1672910
1778,A1,1,4,20.5300040,-98.2506080
1779,A1,1,6,20.4847650,-98.2598850
1780,A1,1,1,20.4796770,-98.1775120
1781,A1,1,3,20.5126110,-98.1813470
1782,A1,1,1,20.4722800,-98.2586950
1783,A1,1,2,20.5060090,-98.2800130
1784,A1,1,15,20.5036450,-98.2711650
1785,A1,1,2,20.5554000,-98.1375000
1786,A1,1,11,20.4882150,-98.1577650
1787,A1,1,2,20.5021870,-98.2893710
1788,A1,1,2,20.4710120,-98.1797940
1789,A1,1,1,20.4947050,-98.2926150
1790,A1,1,2,20.5238580,-98.2402020
1791,A1,1,14,20.5023480,-98.2650330
1792,A1,1,8,20.5100080,-98.2783730
1793,A1,1,30,20.5005070,-98.2001040
1794,A1,1,5,20.4968510,-98.2401170
1795,A1,1,14,20.5354920,-98.1872270
1796,A1,1,5,20.4877450,-98.2518850
1797,A1,1,2,20.5222310,-98.1704000
1798,A1,1,11,20.5217980,-98.1824690
1799,A1,1,2,20.4747800,-98.1470940
1800,A1,1,2,20.5473560,-98.1400800
1801,A1,1,1,20.5559400,-98.1586110
1802,A1,1,10,20.5093700,-98.2702350
1803,A1,1,4,20.4842070,-98.1425680
1804,A1,1,3,20.5039280,-98.1994110
1805,A1,1,4,20.4869350,-98.1874780
1806,A1,1,36,20.5488450,-98.1622400
1807,A1,1,2,20.5029450,-98.2928450
1808,A1,1,151,20.5305040,-98.1440630
1809,A1,1,3,20.5681910,-98.1344770
1810,A1,1,2,20.4505150,-98.1566080
1811,A1,1,2,20.4980200,-98.1966900
1812,A1,1,2,20.4876890,-98.2869680
1813,A1,1,2,20.4858440,-98.2682160
1814,A1,1,5,20.5156890,-98.2351210
1815,A1,1,4,20.4862120,-98.1588900
1816,A1,1,3,20.5668870,-98.1841170
1817,A1,1,1,20.5380660,-98.1395350
1818,A1,1,2,20.4854660,-98.2772370
1819,A1,1,1,20.4828330,-98.1703190
1820,A1,1,2,20.4704850,-98.1466690
1821,A1,1,85,20.5670250,-98.1920690
1822,A1,1,118,20.5266210,-98.2162510
1823,A1,1,8,20.5058390,-98.2461960
1824,A1,2,33,20.5171690,-98.2036090
1825,A1,2,41,20.4551600,-98.1651490
1826,A1,1,2,20.4993010,-98.1894680
1827,A1,2,71,20.4692730,-98.2639900
1828,A1,2,1,20.5371190,-98.2272510
1829,A1,2,54,20.4380900,-98.1672070
1830,A1,1,95,20.5450980,-98.1440770
1831,A1,1,2,20.4600810,-98.2475750
1832,A1,1,62,20.4495220,-98.1534600
1833,A1,1,6,20.4564490,-98.2124050
1834,A1,1,78,20.4976650,-98.2358350
1835,A1,1,14,20.4861470,-98.1759350
1836,A1,1,6,20.4932390,-98.1896750
1837,A1,1,5,20.4939120,-98.2171410
1838,A1,1,0,20.5013380,-98.1867030
1839,A1,1,4,20.4625400,-98.1768260
1840,A1,1,7,20.5081250,-98.1245890
1841,A1,1,66,20.5001410,-98.2863260
1842,A1,1,2,20.4750000,-98.1560000
1843,A1,1,52,20.4826260,-98.1965980
1844,A1,1,18,20.5203160,-98.1702890
1845,A1,1,6,20.5230440,-98.1589830
1846,A1,2,73.5,20.4960580,-98.2061490
1847,A1,1,41,20.5574980,-98.1523750
1848,A1,1,1,20.5420410,-98.1582650
